order_id,customer_id,product_id,quantity,order_date,order_amount
O02905,C004,P021,5,2026-08-19,163465
O02906,C004,P050,3,2026-08-19,6402
O02907,C061,P034,3,2026-08-19,186579
O02908,C021,P007,2,2026-08-19,95552
O02909,C035,P035,1,2026-08-19,25157
O02910,C074,P025,3,2026-08-19,87192
O02911,C023,P016,5,2026-08-19,278305
O02912,C095,P045,3,2026-08-19,166488
O02913,C091,P045,3,2026-08-19,166488
O02914,C073,P013,4,2026-08-19,249984
O02915,C040,P012,4,2026-08-19,66732
O02916,C012,P004,2,2026-08-19,139428
O02917,C003,P034,4,2026-08-19,248772
O02918,C043,P040,2,2026-08-19,16288
O02919,C044,P046,2,2026-08-19,73418
O02920,C008,P002,2,2026-08-19,52542
O02921,C100,P008,5,2026-08-19,157925
O02922,C010,P024,4,2026-08-19,121444
O02923,C044,P020,3,2026-08-19,178131
O02924,C021,P047,4,2026-08-19,131768
O02925,C084,P021,2,2026-08-19,65386
O02926,C089,P040,3,2026-08-19,24432
O02927,C086,P038,2,2026-08-19,108166
O02928,C040,P047,3,2026-08-19,98826
O02929,C023,P047,1,2026-08-19,32942
O02930,C099,P037,1,2026-08-19,46638
O02931,C078,P021,5,2026-08-19,163465
O02932,C082,P037,1,2026-08-19,46638
O02933,C019,P022,1,2026-08-19,8592
O02934,C045,P021,2,2026-08-19,65386
O02935,C091,P043,3,2026-08-19,75393
O02936,C002,P017,2,2026-08-19,53130
O02937,C089,P005,3,2026-08-19,128061
O02938,C014,P047,1,2026-08-19,32942
O02939,C050,P029,4,2026-08-19,37948
O02940,C053,P032,4,2026-08-19,70168
O02941,C070,P025,1,2026-08-19,29064
O02942,C074,P042,2,2026-08-19,65582
O02943,C058,P005,1,2026-08-19,42687
O02944,C003,P021,3,2026-08-19,98079
O02945,C010,P022,2,2026-08-19,17184
O02946,C021,P047,1,2026-08-19,32942
O02947,C012,P022,5,2026-08-19,42960
O02948,C091,P002,4,2026-08-19,105084
O02949,C078,P028,2,2026-08-19,8634
O02950,C013,P022,2,2026-08-19,17184
O02951,C053,P045,5,2026-08-19,277480
O02952,C034,P043,3,2026-08-19,75393
O02953,C031,P007,1,2026-08-19,47776
O02954,C074,P036,4,2026-08-19,51616
O02955,C007,P024,1,2026-08-19,30361
O02956,C012,P019,5,2026-08-19,288110
O02957,C026,P007,1,2026-08-19,47776
O02958,C022,P041,3,2026-08-19,134019
O02959,C061,P008,3,2026-08-19,94755
O02960,C061,P032,3,2026-08-19,52626
O02961,C083,P035,4,2026-08-19,100628
O02962,C048,P025,3,2026-08-19,87192
O02963,C058,P003,3,2026-08-19,147627
O02964,C060,P017,2,2026-08-19,53130
O02965,C073,P004,2,2026-08-19,139428
O02966,C011,P043,3,2026-08-19,75393
O02967,C053,P049,5,2026-08-19,65165
O02968,C071,P004,4,2026-08-19,278856
O02969,C054,P035,4,2026-08-19,100628
O02970,C061,P020,1,2026-08-19,59377
O02971,C092,P003,5,2026-08-19,246045
O02972,C074,P044,5,2026-08-19,295000
O02973,C016,P049,4,2026-08-19,52132
O02974,C022,P014,2,2026-08-19,43686
O02975,C006,P028,1,2026-08-19,4317
O02976,C026,P041,2,2026-08-19,89346
O02977,C041,P047,1,2026-08-19,32942
O02978,C050,P036,4,2026-08-19,51616
O02979,C042,P018,5,2026-08-19,262480
O02980,C002,P045,5,2026-08-19,277480
O02981,C054,P008,4,2026-08-19,126340
O02982,C019,P037,5,2026-08-19,233190
O02983,C014,P037,1,2026-08-19,46638
O02984,C069,P023,4,2026-08-19,11828
O02985,C050,P042,4,2026-08-19,131164
O02986,C005,P012,3,2026-08-19,50049
O02987,C019,P040,5,2026-08-19,40720
O02988,C005,P026,3,2026-08-19,28515
O02989,C007,P048,4,2026-08-19,233128
O02990,C048,P002,3,2026-08-19,78813
O02991,C040,P018,4,2026-08-19,209984
O02992,C030,P009,3,2026-08-19,95313
O02993,C100,P021,3,2026-08-19,98079
O02994,C078,P042,1,2026-08-19,32791
O02995,C057,P014,4,2026-08-19,87372
O02996,C098,P034,3,2026-08-19,186579
O02997,C066,P011,1,2026-08-19,63899
O02998,C091,P033,4,2026-08-19,248612
O02999,C100,P034,5,2026-08-19,310965
O03000,C023,P013,2,2026-08-19,124992
